scenario,repeat,n_train,slope_comparator_train_error,volatility_comparator_train_error,ar_comparator_train_error,slope_comparator_test_error,volatility_comparator_test_error,ar_comparator_test_error,oracle_comparator,oracle_comparator_test_error,selector_comparator,selector_train_error,selector_test_error,selector_oracle_excess,common_head_train_error,common_head_test_error,common_head_generalization_gap,common_head_abs_generalization_gap,common_head_oracle_excess,common_head_train_auc,common_head_test_auc,ar_phi_alt,mixed_ar_phi,mixed_family_probability
slope,42,200,0.02,0.015,0.32,0.022,0.02775,0.38775,slope,0.022,volatility,0.015,0.02775,0.00575,0.005,0.01525,0.0102499999999999,0.0102499999999999,-0.0067499999999999,1.0,0.996386375,1.1,1.1,0.3333333333333333
slope,42,500,0.02,0.02,0.356,0.022,0.02775,0.38775,slope,0.022,slope,0.02,0.022,0.0,0.006,0.011,0.0049999999999999,0.0049999999999999,-0.011,0.999568,0.99905975,1.1,1.1,0.3333333333333333
slope,42,1000,0.024,0.02,0.368,0.022,0.02775,0.38775,slope,0.022,volatility,0.02,0.02775,0.00575,0.007,0.00925,0.0022499999999999,0.0022499999999999,-0.01275,0.999624,0.99896275,1.1,1.1,0.3333333333333333
slope,43,200,0.05,0.015,0.375,0.0215,0.02975,0.38125,slope,0.0215,volatility,0.015,0.02975,0.00825,0.015,0.02275,0.00775,0.00775,0.00125,0.9996,0.99760525,1.1,1.1,0.3333333333333333
slope,43,500,0.034,0.022,0.368,0.0215,0.02975,0.38125,slope,0.0215,volatility,0.022,0.02975,0.00825,0.012,0.019,0.0069999999999999,0.0069999999999999,-0.0024999999999999,0.999456,0.99780575,1.1,1.1,0.3333333333333333
slope,43,1000,0.029,0.022,0.359,0.0215,0.02975,0.38125,slope,0.0215,volatility,0.022,0.02975,0.00825,0.009,0.01425,0.00525,0.00525,-0.0072499999999999,0.999312,0.99825775,1.1,1.1,0.3333333333333333
slope,44,200,0.025,0.02,0.315,0.02325,0.031,0.389,slope,0.02325,volatility,0.02,0.031,0.00775,0.01,0.012,0.002,0.002,-0.01125,0.9995,0.996461,1.1,1.1,0.3333333333333333
slope,44,500,0.02,0.038,0.378,0.02325,0.031,0.389,slope,0.02325,slope,0.02,0.02325,0.0,0.014,0.01125,-0.00275,0.00275,-0.012,0.999456,0.99639125,1.1,1.1,0.3333333333333333
slope,44,1000,0.024,0.038,0.373,0.02325,0.031,0.389,slope,0.02325,slope,0.024,0.02325,0.0,0.014,0.011,-0.003,0.003,-0.01225,0.998588,0.99632875,1.1,1.1,0.3333333333333333
slope,45,200,0.04,0.04,0.425,0.025,0.0285,0.375,slope,0.025,slope,0.04,0.025,0.0,0.0,0.0185,0.0185,0.0185,-0.0065,1.0,0.9914495,1.1,1.1,0.3333333333333333
slope,45,500,0.038,0.042,0.39,0.025,0.0285,0.375,slope,0.025,slope,0.038,0.025,0.0,0.018,0.015,-0.0029999999999999,0.0029999999999999,-0.01,0.996672,0.99812975,1.1,1.1,0.3333333333333333
slope,45,1000,0.03,0.04,0.398,0.025,0.0285,0.375,slope,0.025,slope,0.03,0.025,0.0,0.018,0.01425,-0.0037499999999999,0.0037499999999999,-0.01075,0.9974,0.9982255,1.1,1.1,0.3333333333333333
slope,46,200,0.025,0.035,0.335,0.02275,0.03225,0.3765,slope,0.02275,slope,0.025,0.02275,0.0,0.015,0.02,0.005,0.005,-0.0027499999999999,0.9995,0.99730475,1.1,1.1,0.3333333333333333
slope,46,500,0.028,0.028,0.366,0.02275,0.03225,0.3765,slope,0.02275,slope,0.028,0.02275,0.0,0.01,0.01575,0.00575,0.00575,-0.0069999999999999,0.999584,0.9974325,1.1,1.1,0.3333333333333333
slope,46,1000,0.023,0.033,0.375,0.02275,0.03225,0.3765,slope,0.02275,slope,0.023,0.02275,0.0,0.009,0.01325,0.00425,0.00425,-0.0095,0.999056,0.9974755,1.1,1.1,0.3333333333333333
slope,47,200,0.025,0.025,0.395,0.02225,0.028,0.38425,slope,0.02225,slope,0.025,0.02225,0.0,0.01,0.01675,0.00675,0.00675,-0.0054999999999999,0.9996,0.9979005,1.1,1.1,0.3333333333333333
slope,47,500,0.022,0.024,0.36,0.02225,0.028,0.38425,slope,0.02225,slope,0.022,0.02225,0.0,0.006,0.011,0.0049999999999999,0.0049999999999999,-0.01125,0.999056,0.999162,1.1,1.1,0.3333333333333333
slope,47,1000,0.027,0.029,0.377,0.02225,0.028,0.38425,slope,0.02225,slope,0.027,0.02225,0.0,0.009,0.009,0.0,0.0,-0.01325,0.997116,0.999041,1.1,1.1,0.3333333333333333
slope,48,200,0.02,0.05,0.4,0.02425,0.03,0.371,slope,0.02425,slope,0.02,0.02425,0.0,0.025,0.01125,-0.01375,0.01375,-0.013,0.9923,0.99872275,1.1,1.1,0.3333333333333333
slope,48,500,0.016,0.028,0.384,0.02425,0.03,0.371,slope,0.02425,slope,0.016,0.02425,0.0,0.014,0.0105,-0.0034999999999999,0.0034999999999999,-0.01375,0.996848,0.99892775,1.1,1.1,0.3333333333333333
slope,48,1000,0.018,0.03,0.38,0.02425,0.03,0.371,slope,0.02425,slope,0.018,0.02425,0.0,0.01,0.012,0.002,0.002,-0.01225,0.998472,0.99890175,1.1,1.1,0.3333333333333333
slope,49,200,0.02,0.02,0.34,0.02675,0.033,0.3765,slope,0.02675,slope,0.02,0.02675,0.0,0.01,0.02125,0.01125,0.01125,-0.0054999999999999,0.9995,0.99687025,1.1,1.1,0.3333333333333333
slope,49,500,0.028,0.032,0.356,0.02675,0.033,0.3765,slope,0.02675,slope,0.028,0.02675,0.0,0.012,0.02075,0.00875,0.00875,-0.0059999999999999,0.99824,0.99717975,1.1,1.1,0.3333333333333333
slope,49,1000,0.032,0.035,0.373,0.02675,0.033,0.3765,slope,0.02675,slope,0.032,0.02675,0.0,0.01,0.02025,0.01025,0.01025,-0.0064999999999999,0.998864,0.997567,1.1,1.1,0.3333333333333333
slope,50,200,0.01,0.025,0.405,0.024,0.02925,0.376,slope,0.024,slope,0.01,0.024,0.0,0.015,0.017,0.002,0.002,-0.0069999999999999,0.9964,0.99795375,1.1,1.1,0.3333333333333333
slope,50,500,0.016,0.024,0.378,0.024,0.02925,0.376,slope,0.024,slope,0.016,0.024,0.0,0.006,0.0125,0.0065,0.0065,-0.0115,0.997312,0.997514,1.1,1.1,0.3333333333333333
slope,50,1000,0.018,0.026,0.369,0.024,0.02925,0.376,slope,0.024,slope,0.018,0.024,0.0,0.013,0.011,-0.002,0.002,-0.013,0.997564,0.9976645,1.1,1.1,0.3333333333333333
slope,51,200,0.015,0.035,0.37,0.0265,0.0275,0.38825,slope,0.0265,slope,0.015,0.0265,0.0,0.0,0.0185,0.0185,0.0185,-0.008,1.0,0.994582,1.1,1.1,0.3333333333333333
slope,51,500,0.02,0.038,0.376,0.0265,0.0275,0.38825,slope,0.0265,slope,0.02,0.0265,0.0,0.01,0.01125,0.0012499999999999,0.0012499999999999,-0.01525,0.99928,0.999036,1.1,1.1,0.3333333333333333
slope,51,1000,0.019,0.034,0.381,0.0265,0.0275,0.38825,slope,0.0265,slope,0.019,0.0265,0.0,0.01,0.011,0.0009999999999999,0.0009999999999999,-0.0155,0.997572,0.9992065,1.1,1.1,0.3333333333333333
slope,52,200,0.01,0.04,0.39,0.0185,0.0275,0.37825,slope,0.0185,slope,0.01,0.0185,0.0,0.02,0.009,-0.011,0.011,-0.0095,0.9982,0.999197,1.1,1.1,0.3333333333333333
slope,52,500,0.016,0.028,0.344,0.0185,0.0275,0.37825,slope,0.0185,slope,0.016,0.0185,0.0,0.01,0.00975,-0.00025,0.00025,-0.0087499999999999,0.99912,0.99919025,1.1,1.1,0.3333333333333333
slope,52,1000,0.027,0.029,0.365,0.0185,0.0275,0.37825,slope,0.0185,slope,0.027,0.0185,0.0,0.011,0.00725,-0.0037499999999999,0.0037499999999999,-0.01125,0.998084,0.99916275,1.1,1.1,0.3333333333333333
slope,53,200,0.02,0.025,0.395,0.02725,0.02825,0.379,slope,0.02725,slope,0.02,0.02725,0.0,0.015,0.02125,0.00625,0.00625,-0.0059999999999999,0.9996,0.99702775,1.1,1.1,0.3333333333333333
slope,53,500,0.02,0.026,0.394,0.02725,0.02825,0.379,slope,0.02725,slope,0.02,0.02725,0.0,0.006,0.01175,0.00575,0.00575,-0.0155,0.99856,0.9985805,1.1,1.1,0.3333333333333333
slope,53,1000,0.026,0.023,0.377,0.02725,0.02825,0.379,slope,0.02725,volatility,0.023,0.02825,0.001,0.008,0.0145,0.0065,0.0065,-0.01275,0.998316,0.9982535,1.1,1.1,0.3333333333333333
slope,54,200,0.015,0.03,0.395,0.02925,0.02325,0.381,volatility,0.02325,slope,0.015,0.02925,0.006,0.0,0.012,0.012,0.012,-0.01125,1.0,0.998547,1.1,1.1,0.3333333333333333
slope,54,500,0.016,0.03,0.396,0.02925,0.02325,0.381,volatility,0.02325,slope,0.016,0.02925,0.006,0.004,0.0115,0.0075,0.0075,-0.01175,0.999712,0.998246,1.1,1.1,0.3333333333333333
slope,54,1000,0.025,0.035,0.394,0.02925,0.02325,0.381,volatility,0.02325,slope,0.025,0.02925,0.006,0.005,0.01175,0.00675,0.00675,-0.0115,0.99904,0.9985135,1.1,1.1,0.3333333333333333
slope,55,200,0.045,0.015,0.39,0.0255,0.03,0.3675,slope,0.0255,volatility,0.015,0.03,0.0045,0.01,0.01225,0.00225,0.00225,-0.0132499999999999,0.9992,0.998222,1.1,1.1,0.3333333333333333
slope,55,500,0.024,0.016,0.39,0.0255,0.03,0.3675,slope,0.0255,volatility,0.016,0.03,0.0045,0.01,0.0155,0.0055,0.0055,-0.0099999999999999,0.998624,0.99794625,1.1,1.1,0.3333333333333333
slope,55,1000,0.029,0.022,0.387,0.0255,0.03,0.3675,slope,0.0255,volatility,0.022,0.03,0.0045,0.01,0.0125,0.0025,0.0025,-0.0129999999999999,0.998504,0.99823075,1.1,1.1,0.3333333333333333
slope,56,200,0.015,0.035,0.41,0.02525,0.02875,0.381,slope,0.02525,slope,0.015,0.02525,0.0,0.0,0.01475,0.01475,0.01475,-0.0105,1.0,0.9961825,1.1,1.1,0.3333333333333333
slope,56,500,0.018,0.034,0.404,0.02525,0.02875,0.381,slope,0.02525,slope,0.018,0.02525,0.0,0.004,0.014,0.01,0.01,-0.01125,0.999952,0.9964165,1.1,1.1,0.3333333333333333
slope,56,1000,0.017,0.035,0.383,0.02525,0.02875,0.381,slope,0.02525,slope,0.017,0.02525,0.0,0.01,0.01225,0.00225,0.00225,-0.013,0.999096,0.997164,1.1,1.1,0.3333333333333333
slope,57,200,0.01,0.03,0.42,0.024,0.03225,0.38375,slope,0.024,slope,0.01,0.024,0.0,0.0,0.01325,0.01325,0.01325,-0.01075,1.0,0.9946845,1.1,1.1,0.3333333333333333
slope,57,500,0.034,0.038,0.404,0.024,0.03225,0.38375,slope,0.024,slope,0.034,0.024,0.0,0.016,0.00975,-0.00625,0.00625,-0.01425,0.99944,0.99708425,1.1,1.1,0.3333333333333333
slope,57,1000,0.022,0.035,0.408,0.024,0.03225,0.38375,slope,0.024,slope,0.022,0.024,0.0,0.009,0.01,0.001,0.001,-0.014,0.999784,0.9970025,1.1,1.1,0.3333333333333333
slope,58,200,0.01,0.05,0.41,0.0215,0.03375,0.368,slope,0.0215,slope,0.01,0.0215,0.0,0.005,0.02525,0.02025,0.02025,0.00375,1.0,0.97964975,1.1,1.1,0.3333333333333333
slope,58,500,0.02,0.03,0.384,0.0215,0.03375,0.368,slope,0.0215,slope,0.02,0.0215,0.0,0.002,0.01075,0.0087499999999999,0.0087499999999999,-0.01075,0.99976,0.99724025,1.1,1.1,0.3333333333333333
slope,58,1000,0.023,0.026,0.383,0.0215,0.03375,0.368,slope,0.0215,slope,0.023,0.0215,0.0,0.007,0.00875,0.00175,0.00175,-0.0127499999999999,0.999272,0.998869,1.1,1.1,0.3333333333333333
slope,59,200,0.035,0.03,0.395,0.02325,0.03175,0.3775,slope,0.02325,volatility,0.03,0.03175,0.0085,0.005,0.01275,0.0077499999999999,0.0077499999999999,-0.0105,0.9986,0.998597,1.1,1.1,0.3333333333333333
slope,59,500,0.026,0.026,0.382,0.02325,0.03175,0.3775,slope,0.02325,slope,0.026,0.02325,0.0,0.002,0.01425,0.01225,0.01225,-0.009,0.999568,0.9987385,1.1,1.1,0.3333333333333333
slope,59,1000,0.022,0.032,0.382,0.02325,0.03175,0.3775,slope,0.02325,slope,0.022,0.02325,0.0,0.012,0.0135,0.0014999999999999,0.0014999999999999,-0.00975,0.997852,0.998701,1.1,1.1,0.3333333333333333
slope,60,200,0.025,0.025,0.375,0.024,0.03075,0.3765,slope,0.024,slope,0.025,0.024,0.0,0.01,0.01725,0.00725,0.00725,-0.0067499999999999,0.9994,0.99835975,1.1,1.1,0.3333333333333333
slope,60,500,0.028,0.03,0.388,0.024,0.03075,0.3765,slope,0.024,slope,0.028,0.024,0.0,0.01,0.016,0.006,0.006,-0.008,0.999088,0.998505,1.1,1.1,0.3333333333333333
slope,60,1000,0.026,0.032,0.386,0.024,0.03075,0.3765,slope,0.024,slope,0.026,0.024,0.0,0.018,0.0125,-0.0054999999999999,0.0054999999999999,-0.0115,0.998784,0.99887775,1.1,1.1,0.3333333333333333
slope,61,200,0.015,0.025,0.35,0.02375,0.02875,0.3735,slope,0.02375,slope,0.015,0.02375,0.0,0.0,0.012,0.012,0.012,-0.01175,1.0,0.99844,1.1,1.1,0.3333333333333333
slope,61,500,0.02,0.034,0.38,0.02375,0.02875,0.3735,slope,0.02375,slope,0.02,0.02375,0.0,0.004,0.01175,0.00775,0.00775,-0.012,0.999744,0.998461,1.1,1.1,0.3333333333333333
slope,61,1000,0.018,0.035,0.385,0.02375,0.02875,0.3735,slope,0.02375,slope,0.018,0.02375,0.0,0.006,0.01125,0.0052499999999999,0.0052499999999999,-0.0125,0.999696,0.9984635,1.1,1.1,0.3333333333333333
slope,62,200,0.02,0.05,0.375,0.02175,0.029,0.38225,slope,0.02175,slope,0.02,0.02175,0.0,0.005,0.016,0.011,0.011,-0.0057499999999999,0.9999,0.996639125,1.1,1.1,0.3333333333333333
slope,62,500,0.03,0.04,0.376,0.02175,0.029,0.38225,slope,0.02175,slope,0.03,0.02175,0.0,0.014,0.01525,0.0012499999999999,0.0012499999999999,-0.0064999999999999,0.998832,0.99796675,1.1,1.1,0.3333333333333333
slope,62,1000,0.028,0.042,0.384,0.02175,0.029,0.38225,slope,0.02175,slope,0.028,0.02175,0.0,0.01,0.01225,0.00225,0.00225,-0.0094999999999999,0.998724,0.997935,1.1,1.1,0.3333333333333333
slope,63,200,0.03,0.065,0.35,0.025,0.0325,0.37825,slope,0.025,slope,0.03,0.025,0.0,0.02,0.0125,-0.0075,0.0075,-0.0125,0.9932,0.99657575,1.1,1.1,0.3333333333333333
slope,63,500,0.024,0.046,0.378,0.025,0.0325,0.37825,slope,0.025,slope,0.024,0.025,0.0,0.014,0.01225,-0.0017499999999999,0.0017499999999999,-0.01275,0.996048,0.9966675,1.1,1.1,0.3333333333333333
slope,63,1000,0.028,0.036,0.38,0.025,0.0325,0.37825,slope,0.025,slope,0.028,0.025,0.0,0.015,0.01325,-0.0017499999999999,0.0017499999999999,-0.01175,0.997708,0.99689525,1.1,1.1,0.3333333333333333
slope,64,200,0.015,0.015,0.4,0.0245,0.02875,0.37625,slope,0.0245,slope,0.015,0.0245,0.0,0.0,0.019,0.019,0.019,-0.0055,1.0,0.9976555,1.1,1.1,0.3333333333333333
slope,64,500,0.02,0.026,0.396,0.0245,0.02875,0.37625,slope,0.0245,slope,0.02,0.0245,0.0,0.008,0.009,0.0009999999999999,0.0009999999999999,-0.0155,0.999712,0.99846975,1.1,1.1,0.3333333333333333
slope,64,1000,0.019,0.025,0.388,0.0245,0.02875,0.37625,slope,0.0245,slope,0.019,0.0245,0.0,0.006,0.00875,0.00275,0.00275,-0.01575,0.999824,0.998412,1.1,1.1,0.3333333333333333
slope,65,200,0.025,0.04,0.38,0.0235,0.0295,0.3805,slope,0.0235,slope,0.025,0.0235,0.0,0.02,0.01575,-0.00425,0.00425,-0.00775,0.9945,0.99824725,1.1,1.1,0.3333333333333333
slope,65,500,0.03,0.034,0.376,0.0235,0.0295,0.3805,slope,0.0235,slope,0.03,0.0235,0.0,0.02,0.017,-0.0029999999999999,0.0029999999999999,-0.0064999999999999,0.995104,0.998117,1.1,1.1,0.3333333333333333
slope,65,1000,0.024,0.028,0.395,0.0235,0.0295,0.3805,slope,0.0235,slope,0.024,0.0235,0.0,0.013,0.0125,-0.0004999999999999,0.0004999999999999,-0.011,0.997036,0.99844525,1.1,1.1,0.3333333333333333
slope,66,200,0.03,0.03,0.35,0.029,0.02975,0.378,slope,0.029,slope,0.03,0.029,0.0,0.025,0.01575,-0.00925,0.00925,-0.01325,0.9988,0.9979695,1.1,1.1,0.3333333333333333
slope,66,500,0.028,0.038,0.362,0.029,0.02975,0.378,slope,0.029,slope,0.028,0.029,0.0,0.016,0.0105,-0.0055,0.0055,-0.0185,0.99824,0.99885875,1.1,1.1,0.3333333333333333
slope,66,1000,0.023,0.031,0.362,0.029,0.02975,0.378,slope,0.029,slope,0.023,0.029,0.0,0.012,0.012,0.0,0.0,-0.017,0.999036,0.998834,1.1,1.1,0.3333333333333333
slope,67,200,0.035,0.045,0.365,0.025,0.03175,0.38425,slope,0.025,slope,0.035,0.025,0.0,0.005,0.01825,0.0132499999999999,0.0132499999999999,-0.00675,0.9986,0.99595375,1.1,1.1,0.3333333333333333
slope,67,500,0.036,0.032,0.368,0.025,0.03175,0.38425,slope,0.025,volatility,0.032,0.03175,0.0067499999999999,0.01,0.01225,0.00225,0.00225,-0.01275,0.998768,0.99784875,1.1,1.1,0.3333333333333333
slope,67,1000,0.032,0.03,0.378,0.025,0.03175,0.38425,slope,0.025,volatility,0.03,0.03175,0.0067499999999999,0.017,0.0125,-0.0045,0.0045,-0.0125,0.998916,0.9979925,1.1,1.1,0.3333333333333333
slope,68,200,0.025,0.05,0.365,0.02,0.02975,0.36825,slope,0.02,slope,0.025,0.02,0.0,0.015,0.016,0.001,0.001,-0.004,0.9942,0.99845625,1.1,1.1,0.3333333333333333
slope,68,500,0.022,0.028,0.37,0.02,0.02975,0.36825,slope,0.02,slope,0.022,0.02,0.0,0.012,0.013,0.0009999999999999,0.0009999999999999,-0.007,0.997056,0.99861625,1.1,1.1,0.3333333333333333
slope,68,1000,0.025,0.024,0.387,0.02,0.02975,0.36825,slope,0.02,volatility,0.024,0.02975,0.0097499999999999,0.01,0.011,0.0009999999999999,0.0009999999999999,-0.009,0.998296,0.998533,1.1,1.1,0.3333333333333333
slope,69,200,0.025,0.025,0.35,0.02475,0.0325,0.3805,slope,0.02475,slope,0.025,0.02475,0.0,0.015,0.0155,0.0005,0.0005,-0.00925,0.9991,0.99703775,1.1,1.1,0.3333333333333333
slope,69,500,0.024,0.032,0.38,0.02475,0.0325,0.3805,slope,0.02475,slope,0.024,0.02475,0.0,0.014,0.0135,-0.0005,0.0005,-0.01125,0.999216,0.99765625,1.1,1.1,0.3333333333333333
slope,69,1000,0.021,0.036,0.381,0.02475,0.0325,0.3805,slope,0.02475,slope,0.021,0.02475,0.0,0.008,0.013,0.0049999999999999,0.0049999999999999,-0.01175,0.997752,0.99775575,1.1,1.1,0.3333333333333333
slope,70,200,0.03,0.04,0.335,0.01975,0.03175,0.3815,slope,0.01975,slope,0.03,0.01975,0.0,0.01,0.0115,0.0014999999999999,0.0014999999999999,-0.00825,0.9994,0.9987,1.1,1.1,0.3333333333333333
slope,70,500,0.02,0.032,0.318,0.01975,0.03175,0.3815,slope,0.01975,slope,0.02,0.01975,0.0,0.01,0.01025,0.00025,0.00025,-0.0095,0.997056,0.99867125,1.1,1.1,0.3333333333333333
slope,70,1000,0.022,0.03,0.347,0.01975,0.03175,0.3815,slope,0.01975,slope,0.022,0.01975,0.0,0.014,0.0105,-0.0034999999999999,0.0034999999999999,-0.00925,0.997744,0.9987135,1.1,1.1,0.3333333333333333
slope,71,200,0.015,0.035,0.37,0.0215,0.02525,0.38375,slope,0.0215,slope,0.015,0.0215,0.0,0.0,0.00925,0.00925,0.00925,-0.0122499999999999,1.0,0.997895125,1.1,1.1,0.3333333333333333
slope,71,500,0.028,0.036,0.352,0.0215,0.02525,0.38375,slope,0.0215,slope,0.028,0.0215,0.0,0.01,0.01,0.0,0.0,-0.0114999999999999,0.994832,0.99811075,1.1,1.1,0.3333333333333333
slope,71,1000,0.028,0.034,0.368,0.0215,0.02525,0.38375,slope,0.0215,slope,0.028,0.0215,0.0,0.012,0.0085,-0.0034999999999999,0.0034999999999999,-0.0129999999999999,0.99756,0.9984965,1.1,1.1,0.3333333333333333
slope,72,200,0.01,0.03,0.375,0.02125,0.03025,0.389,slope,0.02125,slope,0.01,0.02125,0.0,0.005,0.01725,0.01225,0.01225,-0.004,0.9928,0.982341,1.1,1.1,0.3333333333333333
slope,72,500,0.012,0.024,0.392,0.02125,0.03025,0.389,slope,0.02125,slope,0.012,0.02125,0.0,0.008,0.01225,0.00425,0.00425,-0.009,0.996272,0.9957035,1.1,1.1,0.3333333333333333
slope,72,1000,0.02,0.024,0.372,0.02125,0.03025,0.389,slope,0.02125,slope,0.02,0.02125,0.0,0.01,0.01025,0.00025,0.00025,-0.011,0.99798,0.9985225,1.1,1.1,0.3333333333333333
slope,73,200,0.02,0.03,0.41,0.0255,0.03125,0.37575,slope,0.0255,slope,0.02,0.0255,0.0,0.0,0.012,0.012,0.012,-0.0134999999999999,1.0,0.9950815,1.1,1.1,0.3333333333333333
slope,73,500,0.024,0.018,0.384,0.0255,0.03125,0.37575,slope,0.0255,volatility,0.018,0.03125,0.00575,0.0,0.01475,0.01475,0.01475,-0.01075,1.0,0.99365875,1.1,1.1,0.3333333333333333
slope,73,1000,0.025,0.017,0.383,0.0255,0.03125,0.37575,slope,0.0255,volatility,0.017,0.03125,0.00575,0.008,0.014,0.006,0.006,-0.0114999999999999,0.999284,0.99747275,1.1,1.1,0.3333333333333333
slope,74,200,0.015,0.035,0.39,0.029,0.032,0.3735,slope,0.029,slope,0.015,0.029,0.0,0.02,0.01475,-0.00525,0.00525,-0.01425,0.9993,0.997977,1.1,1.1,0.3333333333333333
slope,74,500,0.012,0.032,0.386,0.029,0.032,0.3735,slope,0.029,slope,0.012,0.029,0.0,0.014,0.0125,-0.0014999999999999,0.0014999999999999,-0.0165,0.996032,0.99805125,1.1,1.1,0.3333333333333333
slope,74,1000,0.017,0.029,0.391,0.029,0.032,0.3735,slope,0.029,slope,0.017,0.029,0.0,0.008,0.013,0.0049999999999999,0.0049999999999999,-0.016,0.997948,0.997921,1.1,1.1,0.3333333333333333
slope,75,200,0.04,0.04,0.395,0.0255,0.03025,0.37775,slope,0.0255,slope,0.04,0.0255,0.0,0.015,0.02025,0.00525,0.00525,-0.0052499999999999,0.9978,0.9985195,1.1,1.1,0.3333333333333333
slope,75,500,0.032,0.038,0.366,0.0255,0.03025,0.37775,slope,0.0255,slope,0.032,0.0255,0.0,0.008,0.01225,0.00425,0.00425,-0.0132499999999999,0.998112,0.99843875,1.1,1.1,0.3333333333333333
slope,75,1000,0.03,0.032,0.366,0.0255,0.03025,0.37775,slope,0.0255,slope,0.03,0.0255,0.0,0.01,0.0135,0.0034999999999999,0.0034999999999999,-0.0119999999999999,0.999028,0.99862825,1.1,1.1,0.3333333333333333
slope,76,200,0.025,0.02,0.365,0.02825,0.0315,0.385,slope,0.02825,volatility,0.02,0.0315,0.0032499999999999,0.005,0.013,0.008,0.008,-0.01525,0.9985,0.99498175,1.1,1.1,0.3333333333333333
slope,76,500,0.028,0.026,0.362,0.02825,0.0315,0.385,slope,0.02825,volatility,0.026,0.0315,0.0032499999999999,0.012,0.01125,-0.00075,0.00075,-0.017,0.997968,0.99690825,1.1,1.1,0.3333333333333333
slope,76,1000,0.023,0.022,0.371,0.02825,0.0315,0.385,slope,0.02825,volatility,0.022,0.0315,0.0032499999999999,0.008,0.012,0.004,0.004,-0.01625,0.999068,0.995431,1.1,1.1,0.3333333333333333
slope,77,200,0.025,0.015,0.35,0.02375,0.029,0.38225,slope,0.02375,volatility,0.015,0.029,0.00525,0.01,0.021,0.011,0.011,-0.0027499999999999,0.9998,0.99702775,1.1,1.1,0.3333333333333333
slope,77,500,0.014,0.018,0.378,0.02375,0.029,0.38225,slope,0.02375,slope,0.014,0.02375,0.0,0.004,0.011,0.0069999999999999,0.0069999999999999,-0.01275,0.998784,0.9984475,1.1,1.1,0.3333333333333333
slope,77,1000,0.02,0.021,0.378,0.02375,0.029,0.38225,slope,0.02375,slope,0.02,0.02375,0.0,0.005,0.011,0.0059999999999999,0.0059999999999999,-0.01275,0.999348,0.99880375,1.1,1.1,0.3333333333333333
slope,78,200,0.025,0.04,0.36,0.0235,0.02925,0.38125,slope,0.0235,slope,0.025,0.0235,0.0,0.02,0.0165,-0.0034999999999999,0.0034999999999999,-0.0069999999999999,0.9983,0.997633,1.1,1.1,0.3333333333333333
slope,78,500,0.024,0.028,0.39,0.0235,0.02925,0.38125,slope,0.0235,slope,0.024,0.0235,0.0,0.016,0.01425,-0.0017499999999999,0.0017499999999999,-0.00925,0.998816,0.99760825,1.1,1.1,0.3333333333333333
slope,78,1000,0.023,0.026,0.379,0.0235,0.02925,0.38125,slope,0.0235,slope,0.023,0.0235,0.0,0.013,0.0125,-0.0004999999999999,0.0004999999999999,-0.011,0.9989,0.997547,1.1,1.1,0.3333333333333333
slope,79,200,0.02,0.035,0.37,0.02325,0.0255,0.38475,slope,0.02325,slope,0.02,0.02325,0.0,0.0,0.0105,0.0105,0.0105,-0.01275,1.0,0.997712875,1.1,1.1,0.3333333333333333
slope,79,500,0.022,0.026,0.352,0.02325,0.0255,0.38475,slope,0.02325,slope,0.022,0.02325,0.0,0.0,0.00925,0.00925,0.00925,-0.014,1.0,0.996940375,1.1,1.1,0.3333333333333333
slope,79,1000,0.022,0.025,0.368,0.02325,0.0255,0.38475,slope,0.02325,slope,0.022,0.02325,0.0,0.006,0.009,0.0029999999999999,0.0029999999999999,-0.01425,0.999336,0.9984315,1.1,1.1,0.3333333333333333
slope,80,200,0.04,0.02,0.38,0.024,0.02675,0.38,slope,0.024,volatility,0.02,0.02675,0.0027499999999999,0.0,0.01775,0.01775,0.01775,-0.00625,1.0,0.995502,1.1,1.1,0.3333333333333333
slope,80,500,0.036,0.028,0.382,0.024,0.02675,0.38,slope,0.024,volatility,0.028,0.02675,0.0027499999999999,0.004,0.01775,0.0137499999999999,0.0137499999999999,-0.00625,0.999968,0.99610025,1.1,1.1,0.3333333333333333
slope,80,1000,0.029,0.031,0.38,0.024,0.02675,0.38,slope,0.024,slope,0.029,0.024,0.0,0.009,0.01575,0.00675,0.00675,-0.00825,0.998832,0.9971905,1.1,1.1,0.3333333333333333
